date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2013-05-09 16:27:35,22,2,0,393,14187,,18798,0,0,1,2013-05-10,2013-05-11,2,0,1,22897,3,0,2,3,104,321,60
2013-05-17 12:29:54,22,2,0,393,14187,,18798,0,0,9,2013-05-30,2013-06-04,1,0,1,25909,6,0,1,6,17,23,57
2013-05-17 12:33:53,22,2,0,393,14187,,18798,0,0,9,2013-05-30,2013-06-04,1,0,1,25909,6,0,4,6,17,23,57
2013-05-17 12:43:52,22,2,0,393,14187,,18798,0,0,9,2013-05-30,2013-06-04,1,0,1,25909,6,1,1,6,17,23,57
2013-06-17 13:58:42,22,2,0,393,14187,,18798,0,0,1,2013-07-06,2013-07-10,2,0,1,8220,1,0,1,3,182,46,46
2013-06-17 14:00:04,22,2,0,393,14187,,18798,0,0,1,2013-07-06,2013-07-10,2,0,1,8220,1,0,1,3,182,46,36
2013-06-25 12:12:49,22,2,0,393,14187,,18798,0,0,9,2013-07-08,2013-07-12,2,1,1,8220,1,0,2,3,182,46,6
2013-06-25 13:40:11,22,2,0,393,14187,,18798,0,0,9,2013-07-17,2013-07-20,2,0,1,8220,1,0,1,3,182,46,36
2013-06-25 13:56:42,22,2,0,393,14187,,18798,0,0,9,2013-07-17,2013-07-20,2,0,2,8220,1,0,2,3,182,46,6
2013-06-25 13:59:28,22,2,0,393,14187,,18798,0,0,9,2013-07-17,2013-07-20,2,0,1,8220,1,0,1,3,182,46,6
2013-07-06 18:28:36,22,2,0,275,49723,,18798,0,0,1,2013-07-08,2013-07-12,2,1,1,8220,1,0,1,3,182,46,6
2013-07-06 18:32:58,22,2,0,275,49723,,18798,0,0,1,2013-07-08,2013-07-12,2,1,1,8220,1,1,1,3,182,46,6
2013-07-12 08:20:47,22,2,70,47,14566,,18798,0,0,9,2013-07-12,2013-07-13,1,0,1,20479,6,0,1,3,182,46,12
2013-07-12 08:23:40,22,2,70,47,14566,,18798,0,0,9,2013-07-12,2013-07-13,1,0,1,20479,6,0,1,3,182,46,57
2013-07-12 08:31:06,22,2,70,47,14566,,18798,0,0,9,2013-07-12,2013-07-13,1,0,1,20479,6,0,3,3,182,46,29
2013-07-12 08:34:10,22,2,70,47,14566,,18798,0,0,9,2013-07-12,2013-07-13,1,0,1,20479,6,0,1,3,182,46,12
2013-07-12 08:40:16,22,2,70,47,14566,,18798,0,0,9,2013-07-12,2013-07-13,1,0,1,20479,6,1,1,3,182,46,12
2013-07-18 14:05:14,22,2,0,393,14187,,18798,0,1,9,2013-09-11,2013-09-13,1,0,1,8242,1,0,1,3,171,61,49
2013-07-18 14:25:15,22,2,0,393,14187,,18798,0,1,9,2013-09-11,2013-09-13,1,0,1,8242,1,0,1,3,171,61,16
2013-08-07 21:27:00,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,8242,1,0,2,3,171,61,60
2013-08-10 15:26:15,22,2,0,393,14187,,18798,0,1,9,2013-08-14,2013-08-15,2,0,1,37502,4,0,1,3,104,321,89
2013-09-04 19:17:35,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,2,0,1,6581,6,0,1,3,171,61,76
2013-09-04 19:22:53,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,2,0,1,6581,6,0,1,3,171,61,75
2013-09-04 19:37:37,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,6581,6,0,1,3,171,61,35
2013-09-04 19:38:39,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,6581,6,0,2,3,171,61,76
2013-09-04 19:44:07,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,8242,1,0,1,3,171,61,76
2013-09-04 19:45:27,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,8242,1,0,3,3,171,61,89
2013-09-04 20:14:47,22,2,0,393,14187,,18798,0,0,9,2013-09-11,2013-09-14,1,0,1,8242,1,1,1,3,171,61,89
2013-09-21 11:56:40,22,2,0,393,14187,,18798,0,0,9,2013-09-22,2013-09-23,2,0,1,41332,6,0,1,3,104,41,81
2013-09-21 12:05:31,22,2,0,393,14187,,18798,0,0,9,2013-09-22,2013-09-23,2,0,1,41332,6,1,1,3,104,41,81
2013-11-12 14:46:29,22,2,0,393,14187,,18798,0,0,9,2013-11-16,2013-11-17,2,0,1,22402,1,0,1,3,104,64,60
2013-11-12 14:49:07,22,2,0,393,14187,,18798,0,0,9,2013-11-16,2013-11-17,2,0,1,22402,1,0,1,3,104,64,60
2013-11-13 11:53:55,22,2,0,393,14187,,18798,0,0,9,2013-11-16,2013-11-17,2,0,1,37500,4,0,1,3,104,64,60
2013-12-03 16:00:06,22,2,0,393,14187,,18798,0,0,9,2014-01-30,2014-02-08,1,0,1,14809,1,0,1,6,70,135,77
2013-12-11 19:58:34,22,2,0,393,14187,,18798,0,0,9,2014-03-02,2014-03-04,1,0,1,8254,1,0,1,2,50,365,39
2013-12-11 20:01:21,22,2,0,393,14187,,18798,0,0,9,2014-03-02,2014-03-04,1,0,1,12214,6,0,1,2,50,365,50
2013-12-11 20:23:25,22,2,0,393,14187,,18798,0,0,9,2014-03-06,2014-03-10,1,0,1,8242,1,0,1,3,171,61,29
2013-12-26 10:53:20,22,2,0,393,14187,,18798,0,0,9,2013-12-28,2013-12-29,2,0,1,44385,3,0,1,3,104,64,60
2013-12-26 10:59:33,22,2,0,393,14187,,18798,0,0,9,2013-12-27,2013-12-28,2,0,1,44385,3,0,1,3,104,64,60
2014-02-03 13:30:19,22,2,0,393,14187,,18798,0,0,9,2014-03-02,2014-03-05,1,0,1,12214,6,0,1,2,50,365,50
2014-02-08 13:19:39,22,2,0,393,14187,,18798,0,0,9,2014-03-04,2014-03-08,1,0,1,8242,1,0,1,3,171,61,6
2014-02-08 13:25:03,22,2,0,393,14187,,18798,0,0,9,2014-03-04,2014-03-08,1,0,1,8242,1,0,1,3,171,61,6
2014-02-08 14:09:11,22,2,0,393,14187,,18798,0,0,9,2014-03-04,2014-03-08,1,0,1,6573,6,0,1,3,171,61,6
2014-05-12 11:28:27,22,2,0,393,14187,,18798,0,0,9,2014-05-21,2014-05-22,2,0,1,22402,1,0,1,3,104,64,82
2014-05-12 13:55:46,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,1,2,50,365,10
2014-05-12 13:57:21,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,2,2,50,365,47
2014-05-12 14:07:42,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,1,2,50,365,4
2014-05-12 14:13:27,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,1,2,50,365,50
2014-05-12 14:24:34,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,1,2,50,365,23
2014-05-12 14:26:53,22,2,0,393,14187,,18798,0,0,9,2014-06-15,2014-06-19,1,0,1,12214,6,0,1,2,50,365,39
2014-05-13 12:03:47,22,2,0,393,14187,,18798,0,0,9,2014-06-21,2014-06-23,1,0,1,6573,6,0,1,3,171,61,28
2014-05-13 12:42:38,22,2,0,393,14187,,18798,0,0,9,2014-06-21,2014-06-23,1,0,1,6574,6,0,1,3,171,61,49
2014-05-13 12:47:21,22,2,0,393,14187,,18798,0,0,9,2014-06-21,2014-06-23,1,0,1,6574,6,0,1,3,171,61,40
2014-05-13 12:56:09,22,2,0,393,14187,,18798,0,0,9,2014-06-21,2014-06-23,1,0,1,6581,6,0,1,3,171,61,76
2014-07-06 14:24:49,22,2,0,393,14187,,18798,0,0,9,2014-07-28,2014-08-02,2,0,1,8242,1,0,1,3,171,61,40
2014-07-06 14:25:26,22,2,0,393,14187,,18798,0,0,9,2014-07-28,2014-08-02,2,0,1,8242,1,0,1,3,171,61,5
2014-07-06 14:26:13,22,2,0,393,14187,,18798,0,0,9,2014-07-28,2014-08-02,2,0,1,8242,1,0,1,3,171,61,16
2014-07-11 14:35:05,22,2,0,393,14187,,18798,0,0,9,2014-07-31,2014-08-02,2,0,1,4992,1,0,1,3,110,72,5
2014-07-11 14:38:53,22,2,0,393,14187,,18798,0,0,9,2014-07-31,2014-08-02,2,0,1,4992,1,0,1,3,110,72,37
2014-07-11 15:03:43,22,2,0,393,14187,,18798,0,0,9,2014-07-28,2014-07-31,2,0,1,8242,1,0,1,3,171,61,29
2014-07-11 15:13:49,22,2,0,393,14187,,18798,0,0,9,2014-07-28,2014-07-31,2,0,1,8242,1,1,1,3,171,61,29
2014-07-29 07:42:45,22,2,119,0,27731,,18798,0,0,9,2014-07-31,2014-08-02,2,0,1,58916,4,0,1,3,110,72,21
2014-07-30 19:43:25,22,2,119,0,27731,,18798,0,0,9,2014-07-31,2014-08-02,2,0,1,58916,4,0,2,3,110,72,21
2014-07-30 19:51:17,22,2,119,0,27731,,18798,0,0,9,2014-07-31,2014-08-02,2,0,1,58916,4,1,1,3,110,72,21
2013-05-14 19:54:15,2,3,66,363,11295,251.2754,18841,0,0,9,2013-05-15,2013-05-16,3,0,1,24946,6,0,2,2,50,751,51
2013-05-14 19:57:52,2,3,66,363,11295,251.2754,18841,0,0,9,2013-05-15,2013-05-16,3,0,1,24946,6,1,1,2,50,751,51
2014-10-01 18:22:45,2,3,66,363,12346,1132.0979,18841,1,0,2,2014-11-28,2014-11-29,2,0,1,28514,6,0,2,2,50,1457,41
2014-10-01 18:27:18,2,3,66,363,12346,1132.1686,18841,1,0,2,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,96
2014-10-04 10:32:03,2,3,66,363,12346,1131.2375,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,28514,6,0,1,2,50,1457,26
2014-10-04 10:37:22,2,3,66,363,12346,1021.1916,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,8260,1,0,1,2,50,701,12
2014-10-04 10:40:07,2,3,66,363,12346,1046.8092,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,8260,1,0,1,2,50,701,6
2014-10-04 10:40:34,2,3,66,363,12346,1047.6976,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,8260,1,0,1,2,50,701,51
2014-10-04 10:41:01,2,3,66,363,12346,1049.3763,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,8260,1,0,1,2,50,701,16
2014-10-04 10:42:00,2,3,66,363,12346,1048.3643,18841,1,0,9,2014-10-04,2014-10-05,2,0,1,8260,1,0,1,2,50,701,7
2014-10-04 10:47:24,2,3,66,363,12346,1132.0979,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,41
2014-10-04 10:47:32,2,3,66,363,12346,1130.587,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,17
2014-10-04 10:47:43,2,3,66,363,12346,1132.8294,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,83
2014-10-04 10:48:02,2,3,66,363,12346,1131.1451,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,34
2014-10-04 10:48:34,2,3,66,363,12346,1131.4902,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,0
2014-10-04 10:48:57,2,3,66,363,12346,1132.1686,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,96
2014-10-04 11:00:21,2,3,66,363,12346,1130.587,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,2,2,50,1457,17
2014-10-04 11:00:47,2,3,66,363,12346,1132.0979,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,41
2014-10-04 11:01:46,2,3,66,363,12346,1131.2148,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,5
2014-10-04 11:03:29,2,3,66,363,12346,1131.1451,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,2,2,50,1457,34
2014-10-04 19:57:31,2,3,66,363,12346,1132.1686,18841,1,0,9,2014-11-28,2014-11-29,2,0,1,28514,6,0,3,2,50,1457,96
2014-10-04 20:25:24,2,3,66,363,12346,1132.1686,18841,1,0,9,2014-11-30,2014-12-01,2,0,1,28514,6,0,1,2,50,1457,96
2014-10-05 19:17:09,2,3,66,363,12346,1132.1686,18841,1,0,4,2014-11-28,2014-11-29,4,0,1,28514,6,0,9,2,50,1457,96
2014-10-05 19:18:18,2,3,66,363,12346,1132.1686,18841,1,0,4,2014-11-28,2014-11-29,2,0,1,28514,6,0,4,2,50,1457,96
2014-10-05 19:33:29,2,3,66,363,12346,1132.0979,18841,1,0,4,2014-11-28,2014-11-29,2,0,1,28514,6,0,1,2,50,1457,41
2014-10-05 19:53:24,2,3,66,363,12346,1132.1686,18841,1,0,4,2014-11-28,2014-11-29,4,0,1,28514,6,1,1,2,50,1457,96
2014-10-14 18:17:09,2,3,66,363,12346,1021.1916,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,1,2,50,701,12
2014-10-14 18:17:37,2,3,66,363,12346,1028.8679,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,3,2,50,701,23
2014-10-14 18:20:39,2,3,66,363,12346,1012.8507,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,5,2,50,701,23
2014-10-14 18:23:49,2,3,66,363,12346,1016.8396,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,4,2,50,701,76
2014-10-14 18:29:22,2,3,66,363,12346,1020.2985,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,2,2,50,701,40
2014-10-14 18:31:16,2,3,66,363,12346,1021.6694,18841,1,0,9,2014-11-27,2014-11-28,2,0,1,8260,1,0,2,2,50,701,77
2013-03-02 12:44:17,24,2,3,44,6691,,18976,0,1,9,2013-06-02,2013-06-06,2,0,1,1725,1,0,1,3,182,1493,63
2013-03-02 13:00:45,24,2,3,44,6691,,18976,0,1,9,2013-06-02,2013-06-06,2,0,1,1725,1,0,1,3,182,1493,26
2013-03-03 20:03:00,24,2,3,44,6691,,18976,0,0,9,2013-06-02,2013-06-06,2,0,1,12913,5,0,3,3,182,1493,86
2013-03-03 20:19:36,24,2,3,44,6691,,18976,0,0,9,2013-06-02,2013-06-06,2,0,1,12913,5,1,1,3,182,1493,86
2013-10-27 13:39:44,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,61
2013-10-27 13:54:18,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,78
2013-10-27 14:00:18,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,90
2013-10-27 14:03:11,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,30
2013-10-27 15:51:21,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,90
2013-10-27 15:53:36,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,44
2013-10-27 15:55:00,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,3,3,5,1701,38
2013-10-27 15:58:52,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,78
2013-10-27 16:00:16,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,78
2013-10-27 16:01:37,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,30
2013-10-27 16:03:06,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,2,3,5,1701,78
2013-10-27 16:05:44,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,63
2013-10-27 16:06:58,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,2,3,5,1701,60
2013-10-27 16:10:39,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,90
2013-10-27 16:19:36,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,3,3,5,1701,44
2013-10-27 16:29:45,24,2,3,50,5703,,18976,1,1,9,2013-11-24,2013-11-28,3,0,1,11815,1,0,1,3,5,1701,61
2013-10-28 14:16:28,24,2,3,44,6691,,18976,0,0,3,2013-11-24,2013-11-28,2,0,1,11815,1,0,1,3,5,1701,44
2013-10-28 14:17:55,24,2,3,44,6691,,18976,0,1,3,2013-11-24,2013-11-28,2,0,1,11815,1,1,1,3,5,1701,44
2014-12-25 18:57:15,24,2,3,50,5703,,18976,1,0,9,2015-01-18,2015-01-20,1,0,1,12643,5,0,1,6,77,20,85
2014-12-25 19:04:25,24,2,3,50,5703,,18976,1,0,9,2015-01-18,2015-01-20,2,0,1,12643,5,0,1,6,77,20,20
2014-12-25 19:09:17,24,2,3,50,5703,,18976,1,0,9,2015-01-18,2015-01-20,1,0,1,12643,5,0,1,6,77,20,20
2014-12-28 15:08:59,24,2,3,50,5703,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,8255,1,0,1,6,77,20,62
2014-12-28 15:12:08,24,2,3,50,5703,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,60941,6,0,1,6,77,20,20
2014-12-28 15:18:22,24,2,3,50,5703,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,22800,6,0,1,6,77,20,42
2014-12-28 15:24:05,24,2,3,50,5703,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,22799,6,0,1,6,77,20,51
2014-12-30 00:09:32,24,2,3,44,23831,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,8255,1,0,1,6,77,20,85
2014-12-30 00:16:48,24,2,3,44,23831,,18976,1,0,3,2015-01-18,2015-01-20,2,0,1,8255,1,0,3,6,77,20,42
2014-12-31 13:24:57,24,2,3,49,53800,,18976,1,0,9,2015-01-20,2015-01-23,2,0,1,8817,1,0,1,6,77,132,90
2014-12-31 13:26:45,24,2,3,49,53800,,18976,1,0,9,2015-01-20,2015-01-23,2,0,1,8817,1,0,1,6,77,132,85
2014-12-31 13:28:54,24,2,3,49,53800,,18976,1,0,9,2015-01-20,2015-01-23,2,0,1,8817,1,0,1,6,77,132,20
2014-12-31 13:30:31,24,2,3,49,53800,,18976,1,0,9,2015-01-20,2015-01-23,2,0,1,8817,1,0,1,6,77,132,12
2013-10-21 13:59:32,11,3,205,155,14703,1186.5126,18999,0,1,9,2013-10-22,2013-10-24,1,0,1,8278,1,0,2,2,50,368,95
2013-10-21 14:03:33,11,3,205,155,14703,1186.2696,18999,0,1,9,2013-10-22,2013-10-24,1,0,1,8278,1,0,1,2,50,368,70
2013-10-21 14:15:07,11,3,205,155,14703,1186.2696,18999,0,1,9,2013-10-23,2013-10-25,1,0,1,8278,1,1,1,2,50,368,70
2014-01-03 16:40:02,11,3,205,155,14703,996.3811,18999,0,1,9,2014-01-07,2014-01-09,2,0,2,8250,1,0,1,2,50,628,19
2014-01-03 17:10:10,11,3,205,155,14703,996.3811,18999,0,1,9,2014-01-08,2014-01-09,2,0,2,8250,1,0,1,2,50,628,19
2014-01-03 17:25:39,11,3,205,155,14703,996.3811,18999,0,1,9,2014-01-09,2014-01-10,2,0,2,8250,1,1,1,2,50,628,19
2014-02-06 20:59:12,11,3,205,155,13951,4713.4462,18999,0,1,9,2014-02-17,2014-02-20,1,0,1,8253,1,0,3,6,70,19,99
2014-02-06 21:37:25,11,3,205,155,13951,4713.4462,18999,0,1,9,2014-02-19,2014-02-22,1,0,1,8253,1,1,1,6,70,19,99
2014-02-06 21:51:56,11,3,205,155,13951,5351.0717,18999,0,1,9,2014-02-21,2014-02-27,1,0,1,8788,1,0,2,6,77,2,51
2014-02-08 13:35:50,11,3,205,155,13951,4788.1287,18999,0,1,9,2014-02-27,2014-03-01,1,0,1,8213,1,0,1,6,68,275,37
2014-02-08 14:16:17,11,3,205,155,13951,4786.859,18999,0,1,9,2014-02-27,2014-03-01,1,0,1,8213,1,0,1,6,68,275,77
2014-02-08 14:21:35,11,3,205,155,13951,4787.7537,18999,0,1,9,2014-02-27,2014-03-01,1,0,1,8213,1,0,1,6,68,275,49
2014-02-09 18:20:44,11,3,205,155,13951,4787.7898,18999,0,1,9,2014-02-27,2014-03-01,1,0,1,8213,1,0,1,6,68,275,11
2014-02-15 16:31:33,11,3,205,155,13951,4787.7537,18999,0,1,9,2014-02-27,2014-03-01,1,0,1,8213,1,0,1,6,68,275,49
2014-04-06 17:46:58,11,3,205,155,54231,813.4007,18999,0,1,9,2014-04-06,2014-04-08,2,0,1,14985,1,0,1,2,50,1241,68
2014-04-06 18:11:39,11,3,205,155,54231,813.2751,18999,0,1,9,2014-04-06,2014-04-08,1,0,1,14985,1,0,1,2,50,1241,18
2014-04-06 18:12:23,11,3,205,155,54231,813.4007,18999,0,1,9,2014-04-06,2014-04-08,1,0,1,14985,1,0,3,2,50,1241,68
2014-04-06 18:30:42,11,3,205,155,54231,809.8051,18999,0,1,9,2014-04-06,2014-04-09,1,0,1,14985,1,0,1,2,50,1241,4
2014-04-06 18:42:42,11,3,205,155,54231,809.8051,18999,0,1,9,2014-04-07,2014-04-10,1,0,1,14985,1,1,1,2,50,1241,4
2014-11-10 09:14:23,11,3,205,155,14703,4961.8453,18999,0,1,9,2014-11-17,2014-11-20,1,0,1,8739,1,0,1,6,144,4,82
2014-11-10 09:19:04,11,3,205,155,14703,4961.3509,18999,0,1,9,2014-11-16,2014-11-20,1,0,1,8739,1,0,1,6,144,4,16
2014-11-10 09:24:48,11,3,205,155,14703,4961.3509,18999,0,1,9,2014-11-17,2014-11-21,1,0,1,8739,1,1,1,6,144,4,16
2013-04-21 16:44:50,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,17
2013-04-21 16:47:16,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,2,3,168,1242,25
2013-04-21 16:49:26,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,78
2013-04-21 16:56:04,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,99
2013-04-21 16:57:43,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,40
2013-04-21 17:12:23,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,9
2013-04-21 17:14:15,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,37
2013-04-21 17:15:30,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,9
2013-04-21 17:21:54,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,17
2013-04-21 17:23:41,8,4,77,824,10753,,19060,0,0,9,2013-09-06,2013-09-12,2,0,1,8819,1,0,1,3,168,1242,18
2013-12-31 13:44:07,24,2,202,269,25293,,19429,0,0,1,2014-01-21,2014-01-24,1,1,1,8267,1,0,2,2,50,675,33
2013-12-31 17:24:09,24,2,202,269,25293,,19429,0,0,9,2014-01-21,2014-01-24,1,0,1,8267,1,0,1,2,50,675,33
2013-12-31 17:26:54,24,2,202,269,25293,,19429,0,0,9,2014-01-21,2014-01-24,1,0,1,8267,1,1,1,2,50,675,33
2014-08-29 16:54:42,24,2,3,64,45956,,20206,0,0,7,2014-10-03,2014-10-10,1,0,1,68,1,0,1,3,1,142,57
2014-09-16 10:37:12,24,2,3,64,45956,,20206,0,0,3,2014-10-07,2014-10-08,2,0,1,41244,3,0,1,3,1,142,60
2014-09-16 10:37:36,24,2,3,64,45956,,20206,0,0,3,2014-10-07,2014-10-08,2,0,1,41244,3,0,1,3,1,142,85
2014-09-16 10:41:02,24,2,3,64,45956,,20206,0,0,3,2014-10-07,2014-10-08,1,0,1,41244,3,0,1,3,1,142,85
2014-09-20 16:38:16,24,2,3,50,5703,,20206,1,0,0,2014-10-03,2014-10-12,1,0,1,41244,3,0,1,3,1,142,85
2014-09-28 15:39:43,24,2,3,64,45956,,20206,0,0,0,2014-10-03,2014-10-12,1,0,1,68,1,0,1,3,1,142,35
2013-04-23 18:42:48,8,4,77,977,43726,10230.6117,20759,0,0,2,2013-07-11,2013-07-12,2,0,1,20913,6,0,1,6,204,104,86
2013-04-23 18:45:39,8,4,77,977,43726,10230.6117,20759,0,0,2,2013-07-11,2013-07-12,2,0,1,20913,6,1,1,6,204,104,86
2013-06-25 13:13:31,8,4,77,977,53780,10221.6198,20759,0,0,9,2013-07-09,2013-07-11,2,1,1,8862,1,0,2,6,204,1466,64
2013-06-25 13:14:25,8,4,77,977,53780,10218.5012,20759,0,0,9,2013-07-09,2013-07-11,2,1,1,8862,1,0,1,6,204,1774,86
2013-06-25 13:16:57,8,4,77,977,53780,10218.5012,20759,0,0,9,2013-07-09,2013-07-11,2,1,1,8862,1,1,1,6,204,1774,86
2013-07-16 18:49:22,8,4,1,158,15589,599.7379,20759,1,0,9,2013-07-18,2013-07-19,2,0,1,23480,6,0,1,6,70,19,25
2013-07-16 18:51:12,8,4,1,158,15589,599.7379,20759,1,0,9,2013-07-18,2013-07-19,2,0,1,23480,6,1,1,6,70,19,25
2013-12-04 11:54:51,8,4,77,977,26888,1318.6869,20759,0,1,0,2014-01-04,2014-01-11,2,0,1,8812,1,0,1,0,34,85,64
2013-12-04 14:34:04,8,4,77,977,26888,1319.9149,20759,0,0,0,2014-01-04,2014-01-11,2,0,1,8812,1,0,2,0,34,85,29
2013-12-04 14:34:21,8,4,77,977,26888,1320.6037,20759,0,0,0,2014-01-04,2014-01-11,2,0,1,8812,1,0,1,0,34,85,64
2013-12-04 14:40:12,8,4,77,977,26888,1318.6869,20759,0,0,0,2014-01-04,2014-01-11,2,0,1,8812,1,0,1,0,34,85,64
2013-12-04 14:43:14,8,4,77,977,26888,1318.109,20759,0,0,0,2014-01-04,2014-01-11,2,1,1,8812,1,0,1,0,34,85,93
2013-12-04 14:43:45,8,4,77,977,26888,1317.1723,20759,0,0,0,2014-01-04,2014-01-11,2,1,1,8812,1,0,3,0,34,85,58
2013-12-04 14:46:33,8,4,77,977,26888,1320.6037,20759,0,0,0,2014-01-04,2014-01-11,2,1,1,8812,1,0,1,0,34,85,64
2013-12-04 14:48:25,8,4,77,977,26888,1317.1723,20759,0,0,0,2014-01-04,2014-01-11,2,1,1,8812,1,1,1,0,34,85,58
2013-12-04 15:01:05,8,4,77,977,26888,1489.3989,20759,0,0,0,2014-01-11,2014-01-12,2,1,1,22345,6,0,1,0,34,55,9
2013-12-04 15:04:51,8,4,77,977,26888,1493.6807,20759,0,0,0,2014-01-11,2014-01-12,2,1,1,22341,6,0,1,0,34,55,46
